company,Name ,Date,Review,Resolution against customer complaint,Source
Bounce,madhu kumar t s,february 20 2020,"I got bounce bikes on feb 7th and there was no helmet in it. I called up customer care and complained the same. the representative confirmed that there will be no as such fines and asked me to select No Helmet in the app while I end the trip. today I tried booking the bike and they have charged me the penalty of 600/- which is not at all good. I raised it to customer care and wherever possible, they say they have track records that the bike had helmet...",,facebook
Bounce,srinivas naidu,february 23 2018,Good service which was very helpful. Used it for the first time and will continue to use,,facebook
Bounce,Akhila Deshpande,january 31 2020,the vehicle stopped in the middle of the road and had to put it beside the sidewalk.i was charged a fine for wrong parking.,,facebook
Bounce,prakash mass,february 18 2018,It is very good and very useful to all common people's also can use it....,,facebook
Bounce,Supreeth M S Sup,february 27 2018,"1st issue :
This issue can be observed everytime
Open app -> select hourly rentals -> select Btwin bicycle .
App closes unexpectedly <attached screenshot>

2nd issue :
This issue is observed few times. Not everytime
Open app -> Select one way rentals -> enable location -> option -> select earn with your bike <hangs immediately sometimes when this screen opens>",,facebook
Bounce,Jashwanth Kb B,january 29 2020,"It's worst expirence my account is blocked suddenly and they are providing reason some unusual fuel drop after total 87+ rides, if we check with customer care they state that the procedure to unlock the account would take months together which is really phathatic",,facebook
Bounce,Sravan Kumar,february 4 2020,for a unstated ride they had penalized Rs.600 stating helmet was stolen. Navigation routes to police station and no bike was present,,facebook
Bounce,Vivek Yaligar,march 3 2018,Good experience good vehicle condition avg bikes and scooters,,facebook
Bounce,Somanna Sam,march 1 2020,"pathetic service, no response to the email, no refund as promised",,facebook
Bounce,Aniket Kadesra,august 12 2017,"Worst services, they will say bike not available once u reach the pickup location.
The stiff is unprofessional.",,facebook
Bounce,Bharath M,january 31 2020,price is too much high. For timing even when the vehicle is paused they are charging more.,,facebook
Bounce,Raghavendra Gupta ,february 26 2018,"Very good, convenient. Maintain bike congestion well all the time.",,facebook
Bounce,Abhishek Nayek ,february 9 2020,"This app has now started stealing money from the customers, they would tell you to deposit 299,and then charge you a fine for the same or above amount in the name of wrong parking and all, and they will jusylt give some random excuses for that, and above all that their customer care is way worse than that, they will reply on the mail and that too the same set of replies everytime, now if you care for your money go for either vogo or rapido or a cab instead.",,facebook
Bounce,Kishan Gowda,january 31 2018,"its awesome service from Metrobikes, try to cover up the whole city",,play store
Bounce,Naresh Erukulla,february 5 2020,very pathetic response from customer service and randomly charge some penalty after couple of days of the ride.,,play store
Bounce,Shankar Koshti ,march 6 2018,It is nice and I’ll use every time coustomers are nice working,,play store
Bounce,Zamil Hakim,january 5 2020,bad service no helmets in vehicle and vehicle at far off remote places cause problems. maximum with no petrol..very disappointed...i dont think using bounce is safe....,,play store
Bounce,Anand Gowda,march 2 2020,"Paid security deposit, tried book the bikes but ended up with two bikes without helmet. I was able to cancel first one but not the second one. App was telling that network error. I moved a bit and tried again to cancel. But this time it asked me to go near to scooter. once I went back to scooter, app consider that I used the scooter and threw me bill of Rs 36 just for .8km of my walk. There is no phone number to tell all these and yell at for bad service. But, bounce is updated to fine me for Rs 2000 if I miss park it. Wohhh, is this is how bounce serves people and again loot people money via public share offerings.",,play store
Bounce,Praveen Cyriac,february 1 2020,"Easy, convenient and affordable. I like their service.",,play store
Bounce,vishwanath nellore,march 14 2020,"very nice to drive and useful at cost effective
",,play store
Bounce,Deevith Cool,january 30 2018, it’s very useful for banglore to travel around the banglore without any problems,,play store
Bounce,Anirban Dey,11-Mar-20,"(ref 1366218) Yes, I have received the credit and the dues have been cleared. Thank you for your help. One thing I noticed in the app, recently quite a few times, the coupon codes promoted in the app can't be applied. Getting an error message saying ""This is not a valid coupon."" This happens even if I'm trying to apply the coupon during the appropriate promo time period (eg. 4pm to midnight)",,play store
Bounce,Karthic Somalinga,15-Mar-20,"Dear Bounce, You have to understand one thing. I need bounce once in a while and not every now and then. I was keeping the app assuming I will use it again someday. But your notifications are way too many and it's really annoying. So I am uninstalling it now. Also, fix the helmet issues. Literally n",,play store
Bounce,Ram m,15-Mar-20,"I booked a scooter early in the morning. The bike gets unlocked only when you start the ride and I did the same. After unlocking I tried to start the bike, the self start didn't worked. I tried kick start, it is also of no use. Then I realise there is no option in bounce to cancel your trip or any customer care number to inform and funny thing is there is no way that you can report this issue until unless you end your trip. And as I ended my trip they charged me. What kind of joke is this?",,play store
Bounce,Rahul Mohanty,1-Mar-20,The ease with which one can use this app made me wonder why I wasn't using this in the first place. Simple interface with useful features and great rewards means that this will be my primary mode for short and office commutes. The only feedback will be would be introduction of more bounce stations so that we can park the bikes properly. Plus an increase in volume and variety when demands increases.,,play store
